,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
173,0,0.8400143297628127,1.0000131841810407,1.200222995943116,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
174,0,-0.015113308357824623,-1.4694171580658184,-0.717003554332029,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
175,0,0.0663274190822361,-1.3314880070520303,-0.6615689206081736,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
176,1,-0.7073594915983406,0.32200000811326246,-0.5003165638547383,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
177,1,-1.0331224013585834,0.38847188811990746,-0.7836001158968197,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
178,0,-0.7073594915983406,1.3489905542159264,-0.3178653678618981,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
179,0,1.1657772395230555,-1.4694171580658184,-0.45341881960606495,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
180,0,-1.2774445836787653,-1.156999322034587,-0.9925664052983644,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
181,0,-1.2774445836787653,-0.6468276429835875,-0.9857942474976388,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
182,0,-0.992402037638553,0.6560212051466532,-0.7134299726912551,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
183,0,0.025607055362205745,0.3319707901142593,0.076574220524993,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
184,0,-0.7888002190384013,0.48153252012921044,-0.5153388422335468,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
185,0,-1.2774445836787653,-1.3281644130516979,-0.9948384973292267,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
186,0,-0.5037576729981887,-0.43079403296199154,-0.5540747024878603,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
187,0,-1.1960038562387045,-1.1420431490330922,-0.969536656946711,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
188,0,-0.7888002190384013,-1.4993295040688086,-0.8977782552341358,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
189,0,0.3106496014024183,-0.27126152094604356,0.043838447963830435,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
190,0,0.43281069256250926,0.23724836110479058,0.39424798107303943,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
191,0,-1.0738427650786138,0.8720548151682493,-0.7715117039267947,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
192,0,1.491540149283298,-1.4960059100684764,-0.39897684744909123,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
193,0,1.6137012404433893,1.4935668932303794,2.580728466578339,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
194,0,1.0843365120829949,-1.5109620830699715,-0.4795809666798781,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
195,0,-0.5037576729981887,1.0565142821866889,-0.16680433652844756,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
196,0,-0.3408762181180674,-1.3514295710540236,-0.7466289873169625,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
197,0,1.0843365120829949,1.5484061942358611,1.8706224999230954,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
198,0,1.6137012404433893,1.578318540238852,2.542058783761817,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
199,0,-1.2774445836787653,-1.4627699700651537,-0.9966252881496137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
200,0,-0.2187151269579763,1.2343265612044645,0.17709774853120425,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
201,0,-0.748079855318371,0.5081212721318681,-0.5150520733364478,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
202,0,1.572980876723359,1.3556377422165908,2.2614002700854896,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
203,0,-0.7888002190384013,0.44995837712605385,-0.5496187550098585,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
204,0,0.47353105628253944,0.13587874409465645,0.29965836332218704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
205,0,0.025607055362205745,0.5047976781315363,0.17873012533007607,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
206,0,1.6137012404433893,-0.30948285194986414,0.8380118197609813,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
207,0,-1.2774445836787653,0.5031358811313702,-0.9705293185135925,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
208,0,-0.544478036718219,1.3905354792200795,-0.1523335367979067,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
209,0,1.2879383306831464,1.2526063282062918,1.9298954250388929,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
210,0,-1.236724219958735,-0.6235624849812617,-0.9684998770879679,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
211,0,-1.2774445836787653,-1.3132082400502028,-0.9946399650158504,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
212,0,1.1657772395230555,-1.4960059100684764,-0.5098019966049405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
213,0,-0.13727439951791573,-1.4876969250676457,-0.7675189985133376,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
214,1,-0.38159658183809775,0.732463867154295,-0.1340685639672851,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
215,0,1.002895784642934,-0.19980424993890034,0.5107643898790099,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
216,0,1.6137012404433893,-0.6484894399837534,0.37944629415353814,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
217,0,1.3693790581232073,-0.27126152094604356,0.6659504815015017,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
218,0,1.3286586944031766,0.6460504231456566,1.3432986164496523,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
219,0,-0.992402037638553,0.506459475131702,-0.7302169827445197,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
220,0,-1.1552834925186743,0.179085466098976,-0.8873883975007749,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
221,0,1.572980876723359,-1.329826210051864,-0.19537093050870719,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
222,0,-1.2774445836787653,-1.4810497370669813,-0.9968679387548512,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
223,0,-1.1552834925186743,-0.4889569279678058,-0.9266536772574253,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
224,0,-0.8295205827584314,-1.509300286069805,-0.9090063605128633,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
225,0,-0.3408762181180674,-0.47067716096597817,-0.4372053473469986,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
226,0,-0.05583367207785499,0.5446808061355233,0.11736158135086182,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
227,0,-1.2774445836787653,-0.31779183695069485,-0.9814265366033597,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
228,0,-0.09655403579788535,0.8354952811645948,0.19562743111299435,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
229,0,0.5956921474426308,0.6826099571493112,0.8062687087667004,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
230,0,0.8807346934828432,1.4370657952247312,1.53572054640317,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
231,0,0.7178532386027217,0.9551446651765555,1.0887360724093456,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
232,0,-1.2774445836787653,0.6593447991469853,-0.9684557587961066,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
233,0,1.6137012404433893,-1.479387940066815,-0.3144903185345007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
234,0,-0.13727439951791573,-1.316531834050535,-0.6960694248437923,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
235,0,-1.236724219958735,-0.3443805889533529,-0.955440862696992,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
236,0,-0.9109613101984922,-1.16863190103575,-0.8738440818993235,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
237,0,-0.5851984004382494,0.27879328610894366,-0.42961700114683693,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
238,1,-0.8702409464784621,1.0049985751815393,-0.5115226099875353,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
239,0,-0.6666391278783101,-1.4960059100684764,-0.8803294708029501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
240,0,1.6137012404433893,0.7258166791536304,1.7959522909476673,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
241,0,1.6137012404433893,1.4769489232287187,2.4699915540062123,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
242,0,0.3513699651224485,0.33030899311409323,0.40055689680922035,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
243,1,1.3286586944031766,0.985057011179546,1.696972903156605,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
244,1,-0.7888002190384013,-0.3310862129520239,-0.6831427653284006,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
245,1,-1.1552834925186743,0.3519123541162526,-0.8851604237617741,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
246,0,0.3513699651224485,0.007920375081865065,0.111207079636196,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
247,1,-0.7073594915983406,0.32033821111309674,-0.5318170242437816,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
248,0,-1.2774445836787653,-0.5388108379727895,-0.984360403012143,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
249,0,0.39209032884247874,1.137942335194829,0.8906228828057066,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
250,0,0.7585736023227518,0.9551446651765555,1.032286717972678,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
251,0,-1.236724219958735,0.18739445109980674,-0.9408597672367978,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
252,1,-1.2774445836787653,-0.8163309370005318,-0.9880442803825704,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
253,0,-0.015113308357824623,0.6294324531439955,0.155987145875522,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
254,0,-0.9109613101984922,-1.492682316068144,-0.9206094712724128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
255,0,1.4100994218432374,-0.17321549793624233,0.8047907459893431,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
256,0,1.1657772395230555,1.6730409692483204,2.086096237374197,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
257,0,0.7178532386027217,1.6481140142458288,1.549154566274968,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
258,0,-1.236724219958735,-0.670092800985913,-0.9702425496164935,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
259,1,-0.13727439951791573,-0.656798424984584,-0.463720440755703,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
260,1,-1.1960038562387045,-0.7847567939973755,-0.9474554518700777,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
261,1,-0.7888002190384013,1.4005062612210768,-0.40387397784570717,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
262,1,1.002895784642934,0.8338334841644284,1.1672004544848547,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
263,0,-0.05583367207785499,-0.4956041159684701,-0.3351376791256383,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0
264,0,0.51425142000257,1.61321627724234,1.2143629084846963,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
265,0,1.1657772395230555,0.7756705891586138,1.432527861739344,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
266,0,0.7178532386027217,-1.3248408190513656,-0.4784559502374123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
267,1,-0.544478036718219,1.3373579752147635,-0.1202154203228039,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
268,0,1.0843365120829949,-1.509300286069805,-0.5206550964028461,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
269,0,1.572980876723359,-1.3464441800535254,-0.24123189489863772,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
270,1,-0.6666391278783101,0.986718808179712,-0.33906420710130325,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
271,0,1.002895784642934,-0.16656830993557764,0.5163674129454084,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
272,0,-1.2774445836787653,-1.3281644130516979,-0.9948384973292267,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
273,1,-0.5037576729981887,1.4054916522215746,-0.04750847533520852,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
274,0,-1.2774445836787653,0.1940416391004707,-0.9746323196567032,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
275,0,-1.114563128798644,0.6859335511496437,-0.8288213650547598,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
276,0,0.7992939660427824,1.33901977221493,1.4758079060553821,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
277,1,-0.4630373092781585,0.006258578081699358,-0.4146829593517514,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
278,0,-0.748079855318371,-0.32443902495135957,-0.6652086796867396,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
279,0,-1.114563128798644,-0.4723389579661446,-0.8978003143800665,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
280,0,-1.0738427650786138,-0.31945363395086096,-0.8633218692903785,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
281,0,-0.9109613101984922,-0.45073559696398485,-0.7859604445114049,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
282,0,-1.2774445836787653,-1.3082228490497045,-0.9945737875780584,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
283,0,1.4508197855632678,-0.3427187919531868,0.6211924744081065,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
284,0,-0.5851984004382494,1.0099839661820376,-0.22049629772377735,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
285,0,-0.42231694555812815,0.37351571511841236,-0.21888598007083615,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
286,0,-0.5037576729981887,-0.6784017859867436,-0.596737090717839,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
287,0,-1.2774445836787653,0.17410007509847739,-0.9748970294078716,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
288,1,-0.992402037638553,0.3236618051134285,-0.7381803344255032,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
289,0,-0.9109613101984922,-0.6617838159850824,-0.813688790946298,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
290,1,-0.3408762181180674,0.3768393091187445,-0.2501658490005722,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
291,0,0.10704778280226648,-0.11837619693075987,-0.11406091860813787,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
292,0,-0.38159658183809775,0.732463867154295,-0.1495320252647075,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
293,1,-1.0738427650786138,0.8172155141627668,-0.7552761725217977,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
294,0,-0.8295205827584314,-1.4976677070686426,-0.9085651775942493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
295,0,-1.2774445836787653,-1.479387940066815,-0.9968458796089207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
296,0,1.572980876723359,0.37517751211857847,1.392689044188495,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
297,1,0.10704778280226648,1.1977670272008092,0.5107864490249407,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
298,0,0.3106496014024183,0.3253236021135946,0.32471755309946526,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
299,0,-1.2774445836787653,0.29374945911043837,-0.9733087709008612,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
300,0,-0.38159658183809775,0.004596781081533279,-0.33968186318736293,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
301,1,-1.1552834925186743,1.0199547481830344,-0.8310272796478301,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
302,0,-1.1552834925186743,0.852113251166256,-0.8484319457871543,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
303,0,1.4508197855632678,-0.1482885429337504,0.807040778874275,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
304,0,0.2292088739623576,0.5679459641378484,0.38028454169890474,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
305,0,0.7992939660427824,-1.3281644130516979,-0.46352190844232677,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
306,1,-0.015113308357824623,0.3369561811147579,0.010418841878816148,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
307,0,-0.13727439951791573,0.3585595421169173,-0.09941364571015149,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
308,1,0.2292088739623576,1.2093996062019723,0.6450604703051267,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
309,0,0.636412511162661,0.46491455012754895,0.618854204939452,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
310,0,-1.2774445836787653,-1.5126238800701377,-0.9972870625275347,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
311,0,-0.42231694555812815,0.8072447321617704,-0.17359855347510397,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
312,0,0.43281069256250926,1.6713791722481546,1.1538546711967796,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
313,1,-1.114563128798644,0.15249671409631763,-0.8550717487122957,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
314,0,-1.114563128798644,0.5264010391336953,-0.8224462718807868,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
315,0,0.7585736023227518,1.5051994722315423,1.502962714696077,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
316,0,1.572980876723359,-1.491020519067978,-0.40793286069695645,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
317,0,0.2292088739623576,0.5164302571326989,0.34364430030800786,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0
318,1,-0.3408762181180674,0.943512086175393,-0.02147868313697959,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
319,0,0.10704778280226648,0.8886727851699104,0.4220425049457245,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
320,1,0.8807346934828432,0.5878875281398425,0.9134099805521225,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
321,0,1.6137012404433893,-0.15825932493474726,0.8754241312594527,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
322,0,-1.2774445836787653,-0.6634456129852487,-0.9860148389569457,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
323,0,-0.9516816739185225,-0.5371490409726232,-0.8194682871801419,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
324,0,1.491540149283298,-0.15659752793458118,0.8369088624644461,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
325,0,0.7992939660427824,1.2609153132071225,1.2610621204199939,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
326,1,-0.8702409464784621,0.6028437011413376,-0.6175168061845607,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
327,1,-1.236724219958735,0.1857326540996403,-0.9444333488775715,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
328,1,-0.17799476323794608,-0.9592454790148185,-0.5762220850022858,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
329,1,-0.6259187641582799,0.5945347161405068,-0.3572188842022715,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
330,0,0.10704778280226648,-1.492682316068144,-0.6795912428335575,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
331,0,-0.992402037638553,-1.5142856770703037,-0.9343302600413098,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
332,0,0.5549717837226001,1.0016749811812071,0.9455501561731557,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
333,0,-1.0331224013585834,0.30205844411126875,-0.7802250665694223,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
334,0,-1.236724219958735,0.5264010391336953,-0.9370435349907862,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
335,0,1.4508197855632678,0.3668685271177477,1.329820478285993,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
336,0,0.43281069256250926,1.3240635992134349,1.0941846814542293,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
337,0,1.4508197855632678,0.7773323861587806,1.7068112822416983,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
338,0,0.14776814652229683,0.9983513871808747,0.5673240400453311,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
339,0,1.2472179669631163,1.2841804712094482,1.907350977897715,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
340,1,-0.015113308357824623,-0.3360716039525225,-0.19837097435528286,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
341,0,1.572980876723359,0.6975661301508063,1.7400544151592674,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
342,0,1.3693790581232073,0.08934842809000551,0.9833595322983798,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
343,0,1.2472179669631163,-1.4710789550659846,-0.41982274035360506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
344,0,0.3513699651224485,-1.479387940066815,-0.6241566091097022,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
345,1,-1.2774445836787653,0.24389554910545452,-0.973970545278782,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
346,0,-1.236724219958735,0.852113251166256,-0.9315728667999721,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
347,0,1.5322605130033289,-1.505976692069473,-0.4306978992974414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
348,0,-0.38159658183809775,-0.6584602219847501,-0.5659866412904396,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
